age,year_income,work_experience,credit_grade,percentage_rate,credit_percent_income,cb_person_default,cb_person_cred_hist_length,home_status_OTHER,home_status_OWN,home_status_RENT,credit_purpose_EDUCATION,credit_purpose_HOMEIMPROVEMENT,credit_purpose_MEDICAL,credit_purpose_PERSONAL,credit_purpose_VENTURE,credit_history_ratio
51,153000,2.0,3,15.58,0.16,0,23,0,0,1,0,0,0,1,0,0.696969696969697
46,336000,11.0,5,11.49,0.03,0,14,0,1,0,1,0,0,0,0,0.5
22,110000,2.0,4,14.35,0.13,0,3,0,0,0,0,0,0,0,1,0.75
25,45000,0.0,4,12.98,0.22,1,2,0,0,1,0,0,0,0,1,0.2857142857142857
28,48996,8.0,3,14.09,0.31,1,5,0,0,1,0,0,1,0,0,0.5
29,85000,2.0,6,7.88,0.12,0,5,0,0,0,0,0,0,1,0,0.45454545454545453
26,62400,0.0,5,9.76,0.09,0,4,0,0,1,0,0,0,1,0,0.5
34,84000,15.0,5,11.36,0.11,0,7,0,0,0,0,0,1,0,0,0.4375
34,54000,2.0,3,14.11,0.28,1,7,0,0,1,0,1,0,0,0,0.4375
26,53000,5.0,6,8.59,0.19,0,4,0,0,1,0,0,0,0,0,0.5
28,56864,5.0,6,7.88,0.22,0,7,0,0,0,0,0,0,1,0,0.7
35,38760,2.0,1,18.09,0.21,1,7,0,0,1,0,0,1,0,0,0.4117647058823529
26,36000,4.0,5,10.25,0.42,0,2,0,1,0,0,0,0,1,0,0.25
31,24000,0.0,5,11.86,0.06,0,10,0,0,1,0,1,0,0,0,0.7692307692307693
33,54400,2.0,5,11.86,0.08,0,9,0,0,0,0,0,1,0,0,0.6
24,141000,2.0,5,12.53,0.09,0,4,0,0,0,1,0,0,0,0,0.6666666666666666
26,52700,7.0,6,7.4,0.08,0,3,0,0,0,0,0,0,1,0,0.375
28,61000,3.0,4,13.61,0.1,1,9,0,0,1,0,0,0,0,1,0.9
23,54000,3.0,4,11.03,0.14,1,3,0,0,0,0,0,1,0,0,0.6
30,80000,2.0,4,14.17,0.07,1,6,0,0,0,0,0,0,0,1,0.5
24,102000,8.0,5,11.83,0.24,0,3,0,1,0,0,0,1,0,0,0.5
24,19200,0.0,5,10.59,0.31,0,3,0,0,1,1,0,0,0,0,0.5
25,29000,9.0,6,8.49,0.38,0,2,0,0,1,0,0,0,1,0,0.2857142857142857
24,42000,7.0,6,7.66,0.29,0,3,0,1,0,0,0,0,0,1,0.5
36,70000,2.0,6,7.51,0.16,0,12,0,0,0,0,0,0,1,0,0.6666666666666666
29,63000,4.0,6,7.51,0.1,0,7,0,0,1,0,0,0,1,0,0.6363636363636364
25,19200,2.0,4,13.11,0.31,1,2,0,0,1,0,1,0,0,0,0.2857142857142857
31,13000,0.0,4,12.84,0.62,0,10,0,0,1,0,0,0,0,1,0.7692307692307693
32,61000,3.0,6,7.9,0.03,0,8,0,0,0,0,0,0,0,0,0.5714285714285714
25,96000,0.0,5,11.83,0.05,0,4,0,0,0,0,0,0,0,1,0.5714285714285714
35,53500,3.0,5,9.91,0.19,0,9,0,0,0,0,1,0,0,0,0.5294117647058824
29,48000,3.0,4,14.27,0.36,1,10,0,0,0,0,0,0,0,1,0.9090909090909091
36,60000,3.0,6,7.14,0.16,0,12,0,0,1,1,0,0,0,0,0.6666666666666666
22,40000,4.0,6,8.9,0.13,0,2,0,0,1,1,0,0,0,0,0.5
23,54000,4.0,5,11.86,0.05,0,3,0,0,0,0,0,1,0,0,0.6
27,39600,11.0,6,6.76,0.12,0,9,0,0,0,0,0,0,0,0,1.0
24,47088,8.0,6,6.62,0.08,0,4,0,0,1,0,0,0,0,0,0.6666666666666666
23,30000,0.0,6,5.79,0.1,0,3,0,0,1,0,0,1,0,0,0.6
23,50052,8.0,5,9.63,0.3,0,4,0,1,0,0,0,0,1,0,0.8
22,53500,2.0,5,9.99,0.19,0,3,0,0,1,1,0,0,0,0,0.75
23,64000,0.0,3,15.62,0.19,1,4,0,0,0,0,0,0,0,0,0.8
25,54000,1.0,5,11.49,0.15,0,4,0,0,1,0,1,0,0,0,0.5714285714285714
23,45630,0.0,2,19.29,0.09,1,3,0,0,1,0,0,0,0,0,0.6
25,130000,0.0,6,6.54,0.05,0,3,0,0,0,0,1,0,0,0,0.42857142857142855
26,51000,2.0,6,5.99,0.08,0,4,0,0,0,0,0,1,0,0,0.5
25,74000,3.0,1,18.43,0.14,1,3,0,0,1,0,0,0,0,1,0.42857142857142855
23,105000,4.0,5,11.99,0.18,0,3,0,0,0,0,0,0,0,1,0.6
21,50000,4.0,5,11.71,0.2,0,3,0,0,1,0,0,0,0,0,1.0
23,60000,3.0,6,6.92,0.17,0,4,0,1,0,0,0,1,0,0,0.8
30,200000,5.0,5,11.36,0.05,0,9,0,0,1,0,0,0,0,0,0.75
27,60000,11.0,3,13.24,0.3,1,7,0,1,0,0,0,0,0,0,0.7777777777777778
29,21000,7.0,5,12.42,0.29,0,6,0,0,1,1,0,0,0,0,0.5454545454545454
30,60000,14.0,5,9.99,0.03,0,8,0,0,0,0,0,0,1,0,0.6666666666666666
23,27996,1.0,4,14.72,0.15,1,4,0,1,0,1,0,0,0,0,0.8
41,32000,2.0,4,10.99,0.19,0,12,0,0,0,0,0,0,1,0,0.5217391304347826
33,60000,5.0,6,5.42,0.03,0,8,0,0,0,0,0,0,1,0,0.5333333333333333
25,31500,2.0,5,10.99,0.05,0,4,0,0,1,0,0,0,0,1,0.5714285714285714
32,120000,11.0,6,7.51,0.1,0,9,0,0,1,1,0,0,0,0,0.6428571428571429
26,65000,3.0,5,10.99,0.18,0,4,0,0,0,0,1,0,0,0,0.5
22,30000,0.0,6,9.32,0.4,0,3,0,0,1,0,0,1,0,0,0.75
53,110000,3.0,6,7.9,0.05,0,23,0,0,1,0,0,0,0,1,0.6571428571428571
24,23000,1.0,5,12.69,0.31,0,2,0,0,1,0,0,0,0,0,0.3333333333333333
27,30000,6.0,5,10.36,0.38,0,7,0,0,1,0,0,0,0,1,0.7777777777777778
24,30000,2.0,6,7.66,0.07,0,3,0,0,1,0,0,0,0,0,0.5
23,55000,7.0,6,5.79,0.18,0,3,0,0,1,1,0,0,0,0,0.6
24,155000,8.0,5,10.62,0.12,0,4,0,0,1,1,0,0,0,0,0.6666666666666666
22,38000,4.0,6,8.9,0.47,0,2,0,0,0,0,0,1,0,0,0.5
21,50000,0.0,5,11.71,0.24,0,3,0,0,1,0,0,0,1,0,1.0
33,120999,7.0,4,13.61,0.13,1,5,0,0,0,0,1,0,0,0,0.3333333333333333
30,180000,1.0,4,14.22,0.11,0,10,0,0,1,1,0,0,0,0,0.8333333333333334
24,30000,4.0,2,19.29,0.1,1,2,0,0,1,0,0,0,0,0,0.3333333333333333
31,75000,8.0,3,16.77,0.22,1,8,0,0,0,1,0,0,0,0,0.6153846153846154
27,34000,0.0,2,16.35,0.44,1,10,0,0,1,1,0,0,0,0,1.1111111111111112
41,62500,4.0,5,10.25,0.22,0,16,0,0,1,1,0,0,0,0,0.6956521739130435
27,70000,4.0,5,11.48,0.29,0,8,0,0,1,0,0,0,1,0,0.8888888888888888
32,105000,15.0,5,10.99,0.03,0,7,0,0,1,1,0,0,0,0,0.5
21,14400,2.0,5,12.42,0.41,0,3,0,0,1,1,0,0,0,0,1.0
23,106925,7.0,5,12.18,0.23,0,3,0,0,0,1,0,0,0,0,0.6
25,75000,7.0,6,7.29,0.16,0,3,0,0,0,0,1,0,0,0,0.42857142857142855
29,70000,2.0,4,13.85,0.29,0,5,0,0,1,0,0,1,0,0,0.45454545454545453
28,60000,12.0,5,10.99,0.33,0,10,0,0,1,0,0,0,1,0,1.0
28,40000,1.0,6,7.29,0.25,0,10,0,0,0,0,0,1,0,0,1.0
26,32000,5.0,3,14.46,0.05,1,3,0,0,1,0,0,0,0,1,0.375
26,65000,6.0,2,17.19,0.34,0,2,0,0,0,0,0,0,0,1,0.25
23,88000,1.0,5,10.99,0.06,0,4,0,0,1,0,0,0,0,1,0.8
22,54000,6.0,5,10.0,0.06,0,3,0,0,0,0,0,0,0,0,0.75
22,30000,1.0,5,12.69,0.27,0,2,0,0,1,1,0,0,0,0,0.5
32,61900,4.0,4,13.23,0.02,1,7,0,0,1,0,1,0,0,0,0.5
23,35000,2.0,6,7.29,0.29,0,4,0,0,1,0,0,0,0,1,0.8
23,40000,4.0,6,7.49,0.23,0,3,0,0,1,0,0,0,0,1,0.6
26,81000,10.0,6,8.49,0.13,0,2,0,0,0,0,0,0,0,0,0.25
23,54516,4.0,5,9.91,0.11,0,3,0,0,1,0,0,0,0,1,0.6
23,30000,1.0,6,10.99,0.28,0,2,0,0,1,0,0,1,0,0,0.4
29,59000,4.0,3,16.49,0.2,1,9,0,0,1,0,0,0,0,0,0.8181818181818182
27,48000,2.0,4,14.22,0.33,0,5,0,0,1,0,0,0,0,1,0.5555555555555556
35,37000,2.0,5,9.99,0.16,0,7,0,0,1,0,0,0,1,0,0.4117647058823529
29,37920,2.0,4,13.48,0.32,1,10,0,0,1,0,0,0,1,0,0.9090909090909091
25,52000,8.0,4,10.99,0.07,1,4,0,0,0,1,0,0,0,0,0.5714285714285714
22,55000,6.0,4,15.27,0.18,0,3,0,0,1,0,0,0,0,1,0.75
23,19250,1.0,2,16.82,0.32,1,4,0,0,1,0,1,0,0,0,0.8
22,18000,1.0,5,12.18,0.1,0,3,0,0,1,0,0,1,0,0,0.75
24,39000,0.0,6,9.63,0.38,0,4,0,0,1,1,0,0,0,0,0.6666666666666666
30,34000,3.0,6,10.99,0.26,0,8,0,0,1,0,0,0,1,0,0.6666666666666666
26,38000,0.0,5,10.99,0.16,0,3,0,0,1,0,0,0,0,0,0.375
24,57000,9.0,4,13.04,0.11,1,4,0,0,0,0,0,1,0,0,0.6666666666666666
23,118000,4.0,4,13.11,0.1,0,2,0,0,0,0,0,0,0,1,0.4
33,45000,4.0,6,7.88,0.27,0,6,0,0,1,0,0,1,0,0,0.4
48,49000,2.0,3,14.09,0.12,1,11,0,0,1,1,0,0,0,0,0.36666666666666664
34,42000,18.0,6,5.79,0.05,0,8,0,0,0,0,1,0,0,0,0.5
24,110004,5.0,6,7.88,0.13,0,2,0,0,1,0,0,1,0,0,0.3333333333333333
34,40000,2.0,4,10.99,0.33,1,6,0,0,1,0,0,0,0,1,0.375
26,103000,4.0,6,7.88,0.03,0,4,0,0,1,0,0,0,1,0,0.5
30,40000,4.0,4,14.26,0.11,1,6,0,0,1,0,0,0,0,1,0.5
23,21600,2.0,4,12.68,0.28,0,4,0,1,0,0,0,0,0,1,0.8
33,69000,5.0,6,6.54,0.29,0,6,0,0,0,0,0,0,0,0,0.4
30,170000,2.0,5,10.62,0.08,0,6,0,0,0,0,0,0,0,1,0.5
23,93000,6.0,4,14.26,0.11,0,2,0,0,1,1,0,0,0,0,0.4
23,39000,7.0,5,10.83,0.31,0,3,0,0,1,0,0,1,0,0,0.6
24,39000,4.0,5,10.75,0.33,0,4,0,0,1,1,0,0,0,0,0.6666666666666666
27,36600,6.0,6,5.42,0.14,0,5,0,0,0,0,0,0,0,1,0.5555555555555556
30,155000,9.0,6,7.14,0.04,0,8,0,0,1,0,0,1,0,0,0.6666666666666666
37,21000,19.0,3,15.21,0.24,0,11,0,0,1,0,0,0,1,0,0.5789473684210527
42,48000,0.0,4,14.35,0.07,0,12,0,1,0,0,0,0,1,0,0.5
21,31200,1.0,3,16.89,0.19,1,4,0,0,1,1,0,0,0,0,1.3333333333333333
31,50000,8.0,6,9.38,0.13,0,5,0,0,1,0,0,0,0,0,0.38461538461538464
25,115200,0.0,5,11.36,0.21,0,2,0,0,1,0,1,0,0,0,0.2857142857142857
23,48000,1.0,4,12.84,0.21,1,3,0,0,1,0,0,0,0,1,0.6
24,47000,8.0,2,18.64,0.32,0,4,0,0,1,0,0,0,0,1,0.6666666666666666
23,111000,7.0,6,8.0,0.06,0,3,0,0,1,1,0,0,0,0,0.6
23,54996,2.0,5,10.59,0.04,0,4,0,0,0,0,0,1,0,0,0.8
35,91000,6.0,5,10.99,0.06,0,8,0,1,0,0,0,0,0,1,0.47058823529411764
32,101000,3.0,5,10.75,0.2,0,9,0,0,1,0,0,0,1,0,0.6428571428571429
37,88824,8.0,6,6.62,0.04,0,17,0,0,0,0,0,0,0,1,0.8947368421052632
43,145000,1.0,6,6.91,0.14,0,17,0,0,0,0,0,0,0,1,0.68
27,159600,1.0,5,10.99,0.16,0,8,0,0,0,0,1,0,0,0,0.8888888888888888
25,71004,9.0,3,14.09,0.28,0,2,0,0,1,0,0,0,1,0,0.2857142857142857
31,54400,1.0,3,14.54,0.42,0,7,0,0,0,0,0,1,0,0,0.5384615384615384
30,125000,5.0,6,7.74,0.06,0,10,0,0,0,0,0,1,0,0,0.8333333333333334
25,34000,3.0,6,7.88,0.28,0,4,0,0,1,0,0,1,0,0,0.5714285714285714
23,34000,7.0,5,11.48,0.56,0,4,0,0,0,0,0,0,0,0,0.8
24,50000,8.0,6,5.42,0.24,0,2,0,0,0,0,0,1,0,0,0.3333333333333333
28,108000,4.0,5,10.74,0.09,0,6,0,0,0,0,0,0,0,0,0.6
27,30000,2.0,5,12.53,0.14,0,10,0,0,1,0,0,0,0,1,1.1111111111111112
25,64000,8.0,3,14.42,0.23,1,3,0,0,1,0,0,0,0,0,0.42857142857142855
25,42500,1.0,5,12.69,0.28,0,3,0,0,1,0,0,0,0,0,0.42857142857142855
34,150000,5.0,5,11.86,0.1,0,9,0,0,0,0,0,0,0,1,0.5625
29,58650,5.0,2,17.19,0.04,0,6,0,0,0,0,0,1,0,0,0.5454545454545454
25,24000,2.0,3,15.58,0.15,1,2,0,0,0,0,0,0,1,0,0.2857142857142857
30,60000,4.0,6,6.03,0.17,0,7,0,0,1,0,0,0,0,1,0.5833333333333334
29,84000,1.0,5,11.83,0.24,0,5,0,0,0,0,1,0,0,0,0.45454545454545453
25,32000,1.0,5,11.49,0.13,0,4,0,0,1,0,0,1,0,0,0.5714285714285714
29,75000,2.0,6,10.99,0.12,0,6,0,0,0,0,0,0,1,0,0.5454545454545454
22,26004,5.0,5,10.99,0.18,0,3,0,0,1,0,0,0,0,1,0.75
25,15000,0.0,6,7.88,0.13,0,4,0,0,1,0,0,1,0,0,0.5714285714285714
30,120000,8.0,5,11.49,0.03,0,8,0,0,0,0,1,0,0,0,0.6666666666666666
32,55600,14.0,5,9.99,0.16,0,6,0,1,0,1,0,0,0,0,0.42857142857142855
34,67000,4.0,6,7.51,0.1,0,9,0,0,0,1,0,0,0,0,0.5625
24,62000,4.0,6,7.14,0.08,0,3,0,0,1,0,0,0,1,0,0.5
28,31800,2.0,3,16.07,0.27,0,10,0,0,1,0,0,1,0,0,1.0
33,20000,5.0,4,13.47,0.2,1,8,0,0,1,0,0,0,1,0,0.5333333333333333
27,30000,4.0,5,10.99,0.17,0,5,0,1,0,0,0,0,0,1,0.5555555555555556
23,16000,3.0,4,13.06,0.14,1,3,0,0,0,0,0,1,0,0,0.6
23,81000,0.0,5,11.99,0.2,0,3,0,0,0,0,0,0,0,0,0.6
22,27560,6.0,5,11.49,0.1,0,4,0,1,0,1,0,0,0,0,1.0
26,85000,3.0,3,14.09,0.12,0,2,0,0,0,1,0,0,0,0,0.25
24,37500,2.0,6,8.94,0.15,0,4,0,0,0,0,0,0,0,0,0.6666666666666666
25,50000,2.0,5,10.99,0.38,0,4,0,0,1,0,1,0,0,0,0.5714285714285714
23,105999,6.0,5,9.88,0.08,0,2,0,0,0,0,0,0,0,1,0.4
26,48000,5.0,1,18.43,0.52,0,3,0,0,1,0,0,0,0,0,0.375
28,20000,0.0,5,9.76,0.38,0,9,0,0,1,0,0,1,0,0,0.9
23,87000,5.0,4,14.35,0.17,0,2,0,0,0,0,0,0,0,0,0.4
21,20000,2.0,5,10.39,0.25,0,2,0,0,1,0,0,0,0,0,0.6666666666666666
24,48000,5.0,6,6.91,0.35,0,4,0,0,0,0,1,0,0,0,0.6666666666666666
23,26000,0.0,2,10.99,0.38,1,3,0,0,0,0,1,0,0,0,0.6
34,111996,11.0,6,7.74,0.03,0,10,0,0,0,0,0,0,0,0,0.625
25,48000,5.0,6,8.94,0.16,0,2,0,0,0,0,1,0,0,0,0.2857142857142857
25,40000,5.0,5,11.36,0.38,0,2,0,0,0,0,1,0,0,0,0.2857142857142857
36,63000,7.0,6,7.14,0.07,0,13,0,0,0,0,0,1,0,0,0.7222222222222222
24,33600,0.0,4,13.61,0.21,1,4,0,0,1,0,0,0,1,0,0.6666666666666666
22,39580,3.0,5,9.99,0.25,0,2,0,0,1,1,0,0,0,0,0.5
26,36194,10.0,5,10.08,0.26,0,3,0,0,0,0,0,0,1,0,0.375
24,27168,5.0,5,9.99,0.28,0,2,0,1,0,0,0,0,0,1,0.3333333333333333
24,68000,3.0,5,12.21,0.2,0,2,0,0,1,1,0,0,0,0,0.3333333333333333
33,21600,3.0,5,12.53,0.46,0,8,0,0,1,0,0,0,0,0,0.5333333333333333
23,54000,7.0,3,14.11,0.19,0,2,0,0,1,0,0,0,1,0,0.4
23,87000,7.0,6,7.51,0.2,0,3,0,0,0,0,0,1,0,0,0.6
49,82000,4.0,3,16.49,0.12,1,12,0,0,0,0,0,0,1,0,0.3870967741935484
33,60000,3.0,6,7.9,0.06,0,9,0,0,0,0,0,0,0,0,0.6
22,53819,2.0,6,7.42,0.11,0,3,0,0,1,1,0,0,0,0,0.75
26,26400,0.0,6,7.9,0.15,0,2,0,0,1,1,0,0,0,0,0.25
31,102672,4.0,6,7.9,0.1,0,10,0,1,0,1,0,0,0,0,0.7692307692307693
21,70500,5.0,6,8.0,0.21,0,3,0,0,1,0,0,0,0,1,1.0
23,36000,2.0,4,12.53,0.33,0,2,0,1,0,0,0,1,0,0,0.4
29,400000,10.0,5,11.12,0.06,0,8,0,0,0,1,0,0,0,0,0.7272727272727273
27,90000,5.0,4,12.73,0.13,0,9,0,0,0,0,0,0,0,1,1.0
34,48000,0.0,6,8.0,0.08,0,9,0,0,1,1,0,0,0,0,0.5625
29,115742,13.0,6,6.62,0.06,0,8,0,0,0,0,0,0,1,0,0.7272727272727273
24,74000,1.0,3,14.54,0.14,0,2,0,0,1,0,1,0,0,0,0.3333333333333333
23,50000,3.0,5,11.49,0.11,0,4,0,0,1,0,0,1,0,0,0.8
31,80000,4.0,5,9.99,0.15,0,6,0,0,0,0,1,0,0,0,0.46153846153846156
24,51000,8.0,4,13.85,0.31,0,3,0,0,1,0,0,1,0,0,0.5
21,32000,0.0,5,10.99,0.38,0,4,0,0,1,0,0,0,1,0,1.3333333333333333
37,65000,12.0,5,9.91,0.17,0,16,0,0,0,0,0,0,1,0,0.8421052631578947
23,55008,5.0,4,13.16,0.19,1,4,0,1,0,0,0,1,0,0,0.8
39,27040,0.0,6,8.59,0.18,0,17,0,0,0,0,1,0,0,0,0.8095238095238095
24,20000,0.0,3,15.62,0.12,0,2,0,0,1,0,0,0,0,0,0.3333333333333333
34,48000,4.0,5,11.83,0.06,0,10,0,0,1,0,0,0,0,1,0.625
24,54000,1.0,3,14.11,0.19,0,4,0,0,1,0,0,0,0,0,0.6666666666666666
27,104550,0.0,1,18.43,0.19,0,9,0,0,0,0,0,1,0,0,1.0
25,54000,1.0,3,15.65,0.37,1,3,0,0,1,0,0,0,1,0,0.42857142857142855
22,37900,2.0,5,12.18,0.13,0,2,0,0,1,0,0,1,0,0,0.5
29,30000,13.0,5,10.36,0.3,0,10,0,0,0,0,0,0,1,0,0.9090909090909091
24,9600,5.0,6,8.49,0.1,0,4,0,0,1,0,0,0,1,0,0.6666666666666666
31,46000,0.0,6,7.51,0.22,0,7,0,0,1,0,0,1,0,0,0.5384615384615384
23,51996,7.0,4,13.98,0.08,1,2,0,0,1,0,0,0,1,0,0.4
28,20000,2.0,5,8.88,0.42,0,10,0,0,1,0,0,1,0,0,1.0
23,44400,0.0,5,11.63,0.03,0,4,0,0,1,0,0,0,0,1,0.8
27,44000,2.0,5,10.99,0.34,0,6,0,0,1,0,0,1,0,0,0.6666666666666666
24,66000,7.0,4,13.99,0.17,0,2,0,0,0,0,0,0,0,1,0.3333333333333333
33,60000,7.0,6,7.14,0.12,0,10,0,0,0,0,0,0,0,1,0.6666666666666666
51,71000,14.0,4,10.99,0.1,1,21,0,0,1,0,0,0,0,1,0.6363636363636364
26,48000,2.0,5,9.64,0.52,0,4,0,0,1,1,0,0,0,0,0.5
23,30000,4.0,3,15.31,0.32,0,2,0,0,0,0,0,0,0,1,0.4
26,130000,10.0,5,10.99,0.03,0,3,0,0,0,0,0,1,0,0,0.375
29,53313,13.0,5,10.99,0.37,0,7,0,0,1,0,0,1,0,0,0.6363636363636364
32,60000,16.0,6,6.62,0.1,0,7,0,0,0,0,0,1,0,0,0.5
29,123000,0.0,6,10.99,0.05,0,10,0,0,1,1,0,0,0,0,0.9090909090909091
23,13920,2.0,2,17.04,0.56,0,4,0,1,0,0,0,0,1,0,0.8
23,78000,7.0,1,18.62,0.38,1,3,0,0,1,0,0,0,0,0,0.6
26,34800,4.0,5,11.49,0.17,0,4,0,0,0,0,0,1,0,0,0.5
33,87000,1.0,3,14.96,0.06,0,6,0,0,0,0,0,0,1,0,0.4
29,20000,3.0,5,11.71,0.06,0,7,0,0,1,0,0,0,0,0,0.6363636363636364
23,50000,6.0,5,12.42,0.34,0,4,0,0,0,0,0,0,0,1,0.8
31,60000,2.0,6,5.99,0.08,0,8,0,0,1,0,0,0,1,0,0.6153846153846154
29,100000,1.0,6,6.91,0.12,0,10,0,0,0,0,0,0,0,0,0.9090909090909091
40,71599,0.0,6,9.63,0.08,0,14,0,0,1,0,0,0,1,0,0.6363636363636364
26,88000,0.0,2,17.88,0.18,1,4,0,0,1,0,0,0,0,1,0.5
29,92000,8.0,6,6.62,0.13,0,8,0,0,0,0,1,0,0,0,0.7272727272727273
26,54578,10.0,5,12.18,0.44,0,4,0,1,0,0,1,0,0,0,0.5
21,47000,5.0,3,14.96,0.15,1,3,0,0,1,0,0,0,0,1,1.0
24,54000,5.0,5,11.14,0.17,0,4,0,0,0,0,0,1,0,0,0.6666666666666666
47,30000,6.0,4,12.23,0.1,1,16,0,0,1,0,0,0,1,0,0.5517241379310345
23,60000,4.0,6,5.79,0.12,0,3,0,0,1,0,0,0,0,0,0.6
25,60000,2.0,5,9.99,0.12,0,3,0,0,0,0,0,0,1,0,0.42857142857142855
22,85000,2.0,6,7.88,0.07,0,2,0,0,0,0,0,0,0,1,0.5
23,33600,2.0,5,10.36,0.03,0,2,0,0,1,0,0,0,1,0,0.4
24,25000,3.0,6,7.14,0.2,0,2,0,0,1,0,0,0,0,1,0.3333333333333333
41,37000,3.0,4,12.99,0.16,0,11,0,0,0,0,0,0,0,1,0.4782608695652174
29,72000,5.0,6,6.17,0.14,0,10,0,0,0,0,0,0,1,0,0.9090909090909091
23,50000,3.0,5,9.91,0.2,0,3,0,0,1,1,0,0,0,0,0.6
23,49500,2.0,4,10.99,0.14,0,4,0,0,1,0,0,1,0,0,0.8
26,82400,10.0,4,13.92,0.03,0,3,0,0,1,0,0,0,0,1,0.375
42,48000,0.0,4,14.35,0.07,1,17,0,1,0,1,0,0,0,0,0.7083333333333334
21,47208,2.0,4,13.92,0.06,1,2,0,0,1,0,0,0,1,0,0.6666666666666666
24,120000,1.0,6,6.39,0.03,0,3,0,0,0,0,0,1,0,0,0.5
24,48000,4.0,6,5.99,0.1,0,2,0,0,0,1,0,0,0,0,0.3333333333333333
25,121000,1.0,5,11.83,0.03,0,3,0,0,0,1,0,0,0,0,0.42857142857142855
25,18000,2.0,6,10.99,0.36,0,3,0,0,1,0,0,1,0,0,0.42857142857142855
28,42682,1.0,6,6.03,0.19,0,9,0,0,1,0,0,0,1,0,0.9
24,33000,2.0,2,17.56,0.21,1,3,0,0,1,0,1,0,0,0,0.5
27,27000,0.0,0,20.11,0.43,0,9,0,1,0,1,0,0,0,0,1.0
27,39000,1.0,5,10.74,0.1,0,9,0,0,1,0,0,0,1,0,1.0
24,24000,0.0,5,11.26,0.07,0,2,0,0,1,0,0,1,0,0,0.3333333333333333
29,29496,5.0,6,5.79,0.2,0,8,0,0,1,0,0,0,0,1,0.7272727272727273
21,44500,6.0,3,13.87,0.11,1,3,0,1,0,1,0,0,0,0,1.0
35,45000,2.0,5,10.0,0.36,0,10,0,0,1,0,0,0,0,1,0.5882352941176471
24,55152,8.0,5,11.49,0.29,0,4,0,0,0,1,0,0,0,0,0.6666666666666666
31,115000,4.0,4,13.98,0.06,0,9,0,0,0,0,0,0,0,1,0.6923076923076923
26,38400,10.0,3,17.58,0.2,0,2,0,0,1,0,0,1,0,0,0.25
26,37500,4.0,6,6.54,0.19,0,4,0,0,0,0,0,0,0,0,0.5
30,70000,14.0,6,10.99,0.09,0,7,0,0,0,0,0,1,0,0,0.5833333333333334
22,50004,0.0,4,14.26,0.1,1,4,0,1,0,0,0,0,0,1,1.0
32,22704,4.0,5,10.99,0.3,0,8,0,0,1,0,0,0,0,0,0.5714285714285714
42,101000,6.0,1,16.15,0.25,1,14,0,0,0,0,0,0,0,0,0.5833333333333334
21,35000,2.0,3,14.59,0.2,0,3,0,1,0,0,0,0,0,1,1.0
23,30000,3.0,4,10.99,0.21,1,3,0,0,1,0,0,0,0,1,0.6
25,170850,9.0,1,15.01,0.03,0,2,0,0,0,0,0,1,0,0,0.2857142857142857
22,28800,6.0,6,8.9,0.31,0,3,0,1,0,1,0,0,0,0,0.75
30,10200,4.0,5,10.36,0.54,0,8,0,1,0,0,1,0,0,0,0.6666666666666666
31,59000,2.0,5,11.14,0.22,0,7,0,0,0,0,0,0,0,0,0.5384615384615384
29,63000,13.0,6,7.49,0.16,0,8,0,0,1,0,0,1,0,0,0.7272727272727273
22,42224,6.0,4,13.48,0.07,1,2,0,0,1,0,0,0,0,0,0.5
56,19200,0.0,5,11.71,0.31,0,19,0,0,1,0,0,0,0,1,0.5
25,30000,9.0,4,10.99,0.19,1,4,0,0,1,0,1,0,0,0,0.5714285714285714
35,58788,8.0,5,11.99,0.04,0,6,0,0,0,0,0,0,0,0,0.35294117647058826
22,70000,6.0,5,12.53,0.17,0,2,0,1,0,0,0,1,0,0,0.5
29,35000,14.0,4,12.68,0.23,1,9,0,0,0,1,0,0,0,0,0.8181818181818182
36,238000,2.0,2,15.95,0.11,0,17,0,0,0,0,0,0,0,0,0.9444444444444444
37,30000,6.0,3,10.99,0.5,0,12,0,0,1,0,0,0,1,0,0.631578947368421
36,110000,7.0,6,6.03,0.15,0,12,0,0,0,0,0,0,0,1,0.6666666666666666
25,70000,6.0,5,12.18,0.17,0,3,0,0,1,0,0,0,0,1,0.42857142857142855
33,20244,0.0,5,9.45,0.35,0,8,0,0,1,0,0,0,0,0,0.5333333333333333
24,33600,1.0,5,9.88,0.3,0,4,0,0,1,0,0,0,0,0,0.6666666666666666
26,44000,8.0,0,18.84,0.27,1,3,0,0,0,0,0,1,0,0,0.375
30,10800,4.0,5,9.99,0.22,0,7,0,1,0,0,0,0,1,0,0.5833333333333334
28,29000,6.0,4,14.26,0.45,1,8,0,0,1,1,0,0,0,0,0.8
30,30000,2.0,4,13.22,0.27,1,9,0,0,1,0,0,0,1,0,0.75
27,86000,4.0,6,7.51,0.14,0,8,0,0,1,1,0,0,0,0,0.8888888888888888
23,32000,2.0,6,8.59,0.2,0,2,0,1,0,0,0,0,0,1,0.4
37,48257,21.0,3,15.21,0.15,1,17,0,0,0,0,0,1,0,0,0.8947368421052632
23,78000,0.0,1,18.25,0.26,1,2,0,0,1,0,1,0,0,0,0.4
26,170000,3.0,4,10.99,0.14,1,2,0,0,1,0,0,0,0,0,0.25
24,30000,1.0,3,15.7,0.17,1,4,0,0,1,0,1,0,0,0,0.6666666666666666
